"oid","itm_id","itm_volume","itm_weight","itm_agingspeed","itm_objectafterrot","itm_script","itm_rotsininventory","itm_brightness","itm_worth","itm_buystack","itm_maxstack","itm_name_german","itm_name_english","itm_description_german","itm_description_english","itm_rareness","itm_name","itm_level"
"148446","1854","1","25","4","1854","item.drinks","f","0","1620","1","1","Goldkelch mit Wasser","golden goblet with water","","","1","goldenGobletWithWater","0"
"148447","1855","1","25","4","1855","item.drinks","f","0","220","1","1","Silberkelch mit Wasser","silver goblet with water","","","1","silverGobletWithWater","0"
"148448","1856","1","25","4","1856","item.drinks","f","0","1680","1","1","Goldkelch mit Met","golden goblet with mead","","","1","goldenGobletWithMead","0"
"148449","1857","1","25","4","1857","item.drinks","f","0","1720","1","1","Goldkelch mit Wein","golden goblet with wine","","","1","goldenGobletWithWine","0"
"148450","1858","1","25","4","1858","\N","f","0","800","1","1000","Silberkelch","silver goblet","","","1","silverGoblet","10"
"148451","1859","1","25","4","1859","item.drinks","f","0","240","1","1","Silberkelch mit Cider","silver goblet with cider","","","1","silverGobletWithCider","0"
"148452","1860","1","25","4","1860","item.drinks","f","0","320","1","1","Silberkelch mit Wein","silver goblet with wine","","","1","silverGobletWithWine","0"
"39622764","3761","1","30000","255","3761","item.doors","f","0","0","1","1","Offene Tür","Open Door","","","1","\N","0"
"40695817","3750","1","30000","255","3750","\N","f","0","0","1","1","Schneiderpuppe","Tailoring Doll","","","1","\N","0"
"49538313","3801","5000","30000","255","3801","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"86683356","3845","1","30000","255","3845","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"86683369","3856","1","30000","255","3856","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"148453","1861","1","25","4","1861","item.drinks","f","0","1640","1","1","Goldkelch mit Cider","golden goblet with cider","","","1","goldenGobletWithCider","0"
"86683362","3851","1","30000","255","3851","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"86928246","3885","1","30000","255","3885","\N","f","0","0","1","1","Galmair Kommando Posten","Galmair Command Post","","","1","\N","0"
"89989029","3874","1","30000","255","3874","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"148454","1862","1","50","15","1862","\N","f","5","0","1","1","Kerzenständer","candlestick","","","1","candlestick","0"
"148459","1908","1","25","4","1908","\N","f","0","3000","1","1000","Glaskrug","glass mug","","","1","glassMug","65"
"148460","1909","1","25","4","1909","item.drinks","f","0","3100","1","1","Bierkrug","beer mug","","","1","beerMug","0"
"148464","2031","1","50","4","2031","item.id_2031_collectionpan","f","0","2000","1","1","Auffangschale","collection pan","","","1","collectionPan","5"
"148469","2055","1","25","4","2055","\N","f","0","4000","1","1000","Glas","glass","","","1","glass","70"
"148470","2056","1","25","4","2056","item.drinks","f","0","280","1","1","Glas mit Met","glass with mead","","","1","glassWithMead","0"
"148471","2057","1","25","4","2057","item.drinks","f","0","320","1","1","Glas mit Wein","glass with wine","","","1","glassWithWine","0"
"148472","2058","1","25","4","2058","item.drinks","f","0","220","1","1","Glas mit Wasser","glass with water","","","1","glassWithWater","0"
"148476","2059","1","25","4","2059","item.drinks","f","0","240","1","1","Glas mit Cider","glass with cider","","","1","glassWithCider","0"
"148478","2112","1","200","4","2112","item.general.metal","f","0","18000","1","1","kurze Kettenhose","short chain trousers","","","1","shortChainTrousers","70"
"148479","2113","1","200","4","2113","item.general.cloth","f","0","36800","1","1","Fellhose","fur trousers","","","1","furTrousers","90"
"148480","2114","1","200","4","2114","item.general.cloth","f","0","18000","1","1","kurze Fellhose","short fur trousers","","","1","shortFurTrousers","70"
"148481","2116","1","200","4","2116","item.general.metal","f","0","4400","1","1","Eisenbeinschienen","iron greaves","","","1","ironGreaves","40"
"148482","2117","1","200","4","2117","item.general.metal","f","0","1300","1","1","kurze Eisenbeinschienen","short iron greaves","","","1","shortIronGreaves","10"
"148487","2140","1","50","4","2140","item.id_2140_tong","f","0","2000","1","1","Zange","tongs","","","1","tongs","5"
"148495","2172","1","200","4","2172","item.general.metal","f","0","18000","1","1","Stahlbeinschienen","steel greaves","","","1","steelGreaves","70"
"148496","2183","1","25","4","2183","\N","f","0","800","1","1000","Tonkrug","clay mug","","","1","clayMug","20"
"148497","2184","1","25","4","2184","\N","f","0","2000","1","1000","Tonbecher","clay cup","","","1","clayCup","40"
"148498","2185","1","25","4","2185","\N","f","0","200","1","1000","Holzbecher","wooden cup","","","1","woodenCup","0"
"148499","2186","1","25","4","2186","item.drinks","f","0","220","1","1","Becher mit Wasser","cup with water","","","1","cupWithWater","0"
"148500","2187","1","25","4","2187","item.drinks","f","0","320","1","1","Becher mit Wein","cup with wine","","","1","cupWithWine","0"
"148501","2188","1","25","4","2188","item.drinks","f","0","280","1","1","Becher mit Met","cup with mead","","","1","cupWithMead","0"
"148502","2189","1","25","4","2189","item.drinks","f","0","240","1","1","Becher mit Cider","cup with cider","","","1","cupWithCider","0"
"148503","2193","1","200","4","2193","item.general.wood","f","0","4400","1","1","Schuppenbeinschienen","scale greaves","","","1","scaleGreaves","40"
"148504","2194","1","200","4","2194","item.general.wood","f","0","1300","1","1","kurze Schuppenbeinschienen","short scale greaves","","","1","shortScaleGreaves","10"
"148506","2276","1","100","4","2276","item.food","f","0","2700","1","1000","Eintopf","mulligan","","","1","mulligan","40"
"148507","2277","1","100","4","2277","item.food","f","0","2700","1","1000","Fleischgericht mit Beilage","meat dish","","","1","meatDish","50"
"148508","2278","1","100","4","2278","item.food","f","0","2500","1","1000","Kohlsuppe","cabbage stew","","","1","cabbageStew","30"
"148509","2284","1","150","4","2284","item.general.metal","f","0","73600","1","1","Himmelsschild","shield of the sky","","","1","shieldOfTheSky","90"
"148510","2286","1","150","4","2286","item.general.metal","f","0","37500","1","1","Flammenhelm","flame helmet","","","1","flameHelmet","100"
"148511","2287","1","150","4","2287","item.general.metal","f","0","19700","1","1","albarischer Soldatenhelm","albarian soldier's helmet","","","1","albarianSoldiersHelmet","80"
"148512","2290","1","150","4","2290","item.general.metal","f","0","3300","1","1","runder Stahlhut","round steel hat","","","1","roundSteelHat","40"
"148513","2291","1","150","4","2291","item.general.metal","f","0","27600","1","1","salkamaerischer Paladinhelm","salkamaerian paladin's helmet","","","1","salkamaerianPaladinsHelmet","90"
"148514","2295","1","65","4","2295","item.general.cloth","f","0","400","1","1","weiße Stoffhandschuhe","white cloth gloves","","","1","whiteClothGloves","10"
"148515","2302","1","150","4","2302","item.general.metal","f","0","13500","1","1","gynkesischer Söldnerhelm","gynkese mercenary's helmet","","","1","gynkeseMercenarysHelmet","70"
"148516","2303","1","150","4","2303","item.general.metal","f","0","23400","1","1","Drowhelm","drow helmet","","","1","drowHelmet","85"
"148517","2357","1","400","4","2357","item.general.metal","f","0","35900","1","1","Attentäterrüstung","assassin's armour","","","1","assassinsArmour","70"
"148518","2359","1","400","4","2359","item.general.metal","f","0","2600","1","1","Söldnerrüstung","mercenary armour","","","1","mercenaryArmour","10"
"148519","2360","1","400","4","2360","item.general.metal","f","0","3300","1","1","Wächterrüstung","guardian's armour","","","1","guardiansArmour","20"
"148520","2363","1","400","4","2363","item.general.metal","f","0","100000","1","1","Nachtharnisch","nightplate","","","1","nightplate","100"
"148521","2364","1","400","4","2364","item.general.metal","f","0","3300","1","1","Stahlharnisch","steel plate","","","1","steelPlate","20"
"148522","2365","1","400","4","2365","item.general.metal","f","0","73600","1","1","salkamaerische Offiziersrüstung","salkamaerian officer's armour","","","1","salkamaerianOfficersArmour","90"
"148523","2367","1","400","4","2367","item.general.metal","f","0","52400","1","1","albarische Adeligenrüstung","albarian noble's armour","","","1","albarianNoblesArmour","80"
"148524","2369","1","400","4","2369","item.general.metal","f","0","23600","1","1","albarischer Stahlharnisch","albarian steel plate","","","1","albarianSteelPlate","60"
"148525","2377","1","100","4","2377","item.general.cloth","f","0","14600","1","1","rote Magierrobe","red mage robe","","","1","redMageRobe","55"
"148526","2378","1","100","4","2378","item.general.cloth","f","0","4400","1","1","Schwarzkult-Robe","black cult robe","","","1","blackCultRobe","30"
"148527","2380","1","100","4","2380","item.general.cloth","f","0","36800","1","1","blauer Mantel","blue coat","","","1","blueCoat","80"
"148528","2384","1","100","4","2384","item.general.cloth","f","0","5700","1","1","schwarzer Mantel","black coat","","","1","blackCoat","35"
"148529","2388","1","150","4","2388","item.general.metal","f","0","29300","1","1","roter Stahlschild","red steel shield","","","1","redSteelShield","65"
"40695818","3751","1","30000","255","3751","\N","f","0","0","1","1","Schneiderpuppe","Tailoring Doll","","","1","\N","0"
"49538314","3802","5000","30000","255","3802","item.doors","f","0","0","1","1","Falltür","Trap Door","","","1","\N","0"
"86683371","3857","1","30000","255","3857","\N","f","0","0","1","1","Lehmwand","Mud wall","","","1","\N","0"
"148530","2389","1","400","4","2389","item.general.metal","f","0","35900","1","1","salkamaerische Rüstung","salkamaerian armour","","","1","salkamaerianArmour","70"
"148531","2390","1","400","4","2390","item.general.metal","f","0","29300","1","1","Zwergen-Prunkrüstung","dwarven state armour","","","1","dwarvenStateArmour","65"
"86683363","3852","1","30000","255","3852","item.doors","f","0","0","1","1","Tür","Door","","","1","\N","0"
"86683357","3846","1","30000","255","3846","item.doors","f","0","0","1","1","offene Tür","Open door","","","1","\N","0"
"89989032","3875","1","30000","255","3875","\N","f","0","0","1","1","Dreschplatz","Threshing Floor","","","1","\N","0"
"148532","2393","1","400","4","2393","item.general.metal","f","0","73600","1","1","schwerer Stahlharnisch","heavy plate armour","","","1","heavyPlateArmour","90"
"148539","2395","1","400","4","2395","item.general.metal","f","0","11400","1","1","Zwergenpanzer","dwarven plate","","","1","dwarvenPlate","45"
"148533","2399","1","400","4","2399","item.general.metal","f","0","29300","1","1","leichte Elfenrüstung","light elven armour","","","1","lightElvenArmour","65"
"148534","2400","1","400","4","2400","item.general.metal","f","2","100000","1","1","Prunkrüstung","state armour","","","1","stateArmour","100"
"148535","2402","1","400","4","2402","item.general.metal","f","0","62400","1","1","Drowrüstung","drow armour","","","1","drowArmour","85"
"148536","2403","1","400","4","2403","item.general.metal","f","0","8700","1","1","Silberstahlrüstung","silversteel armour","","","1","silversteelArmour","40"
"148537","2407","1","400","4","2407","item.general.metal","f","0","5100","1","1","leichte Schurkenrüstung","light rogue armour","","","1","lightRogueArmour","30"
"148540","2416","1","100","4","2416","item.general.cloth","f","0","26200","1","1","braune Priesterrobe","brown priest robe","","","1","brownPriestRobe","70"
"148541","2418","1","100","4","2418","item.general.cloth","f","0","1600","1","1","graue Priesterrobe","grey priest robe","","","1","greyPriestRobe","10"
"148542","2419","1","100","4","2419","item.general.cloth","f","0","11800","1","1","rote Priesterrobe","red priest robe","","","1","redPriestRobe","50"
"148543","2420","1","100","4","2420","item.general.cloth","f","0","7300","1","1","schwarze Priesterrobe","black priest robe","","","1","blackPriestRobe","40"
"148544","2421","1","100","4","2421","item.general.cloth","f","0","2000","1","1","weiße Priesterrobe","white priest robe","","","1","whitePriestRobe","15"
"148545","2439","1","150","4","2439","item.general.metal","f","0","100000","1","1","Wolkenschild","cloud shield","","","1","cloudShield","100"
"148546","2441","1","150","4","2441","item.general.metal","f","0","5500","1","1","Sturmhaube","storm cap","","","1","stormCap","50"
"148547","2444","1","150","4","2444","item.general.metal","f","0","1900","1","1","Serinjah-Helm","serinjah helmet","","","1","serinjahHelmet","30"
"148548","2445","1","150","4","2445","item.general.wood","f","0","2500","1","1","kleiner Holzschild","small wooden shield","","","1","smallWoodenShield","0"
"148549","2447","1","150","4","2447","item.general.metal","f","0","86100","1","1","Mosaikschild","mosaic shield","","","1","mosaicShield","95"
"148550","2448","1","150","4","2448","item.general.wood","f","0","35900","1","1","Legionärsturmschild","legionnaire's tower shield","","","1","legionnairesTowerShield","70"
"148552","2457","1","25","4","2457","\N","f","0","8000","1","1000","Weinglas","wine glass","","","1","wineGlass","80"
"148553","2459","1","100","4","2459","item.food","f","0","1700","1","1000","Forellenfilet mit Beilage","trout fillet dish","","","1","troutFilletDish","25"
"148554","2493","1","25","4","2493","item.food","f","0","80","1","1000","Karotten","carrots","","","1","carrots","0"
"148610","2494","1","25","4","2494","item.seeds","f","0","40","1","1000","Karottensamen","carrot seeds","","","1","carrotSeeds","0"
"148555","2495","1","50","4","2495","item.id_2495_pan","f","0","2000","1","1","Pfanne","pan","","","1","pan","5"
"148556","2496","1","50","4","2496","item.bottles","f","0","520","1","1","Wasserflasche","bottle of water","","","1","bottleOfWater","0"
"148557","2497","1","50","4","2497","item.bottles","f","0","1200","1","1","Metflasche","bottle of mead","","","1","bottleOfMead","10"
"148558","2498","1","25","4","2498","item.id_2498_empty_bottle","f","0","600","1","1000","große leere Flasche","large empty bottle","","","1","largeEmptyBottle","0"
"148559","2499","1","50","4","2499","item.bottles","f","0","900","1","1","Ciderflasche","bottle of cider","","","1","bottleOfCider","0"
"148560","2500","1","50","4","2500","item.bottles","f","0","1100","1","1","Weinflasche","bottle of wine","","","1","bottleOfWine","5"
"148561","2501","1","50","4","2501","item.bottles","f","0","1300","1","1","Bierflasche","bottle of beer","","","1","bottleOfBeer","15"
